Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
2010-03-24,6.454712867736816,6.504700916214766,6.373482139984013,6.392227509187109,19698700
2010-03-25,6.510950088500977,6.592180822707006,6.467210691584111,6.467210691584111,19470300
2010-03-26,6.473458290100098,6.592180353138583,6.448464265655871,6.529694994075744,12750500
2010-03-29,6.585930824279785,6.585930824279785,6.492203394025122,6.554688148893408,11552600
2010-03-30,6.592179775238037,6.6359191652049025,6.535943076192357,6.604676488412358,12009000
2010-03-31,6.554688930511475,6.573434895521356,6.479706858185565,6.523446251399544,14117800
2010-04-01,6.623422622680664,6.679658727270752,6.567185922186065,6.592179945083163,14763900
2010-04-05,6.704652309417725,6.735894984961395,6.510948793675013,6.660912921199268,7253500
2010-04-06,6.767138481140137,6.773387136187525,6.692156408285108,6.7109017775227295,11816500
2010-04-07,6.779634952545166,6.860865074494287,6.754640931352098,6.792131665189466,11937000
2010-04-08,6.635919094085693,6.729647123458814,6.610925072100426,6.729647123458814,12801000
2010-04-09,6.635919094085693,6.7171498145139354,6.56718568260233,6.692155792528668,13105600
2010-04-12,6.61717414855957,6.679658909555237,6.617174148559569,6.667162195717915,9900000
2010-04-13,6.667160511016846,6.685905874988394,6.567184441962753,6.585929805934301,10261700
2010-04-14,7.029574871063232,7.029574871063232,6.760888707524282,6.767137361537849,30646800
2010-04-15,6.954594135284424,7.023327554812273,6.923351455170107,6.992084874697956,9173500
2010-04-16,6.779634952545166,6.879611037317441,6.679658271868422,6.867113728768672,18171100
2010-04-19,6.773388862609863,6.810879610640864,6.660915426707471,6.7109034880186025,14212400
2010-04-20,6.810876369476318,6.885859021664913,6.767136985619981,6.798379658047827,9802900
2010-04-21,6.773388862609863,6.82962558056106,6.654666770067406,6.804631549905494,15628700
2010-04-22,6.854618549346924,6.860866609114388,6.654665739173001,6.673411706189202,15815900
2010-04-23,6.848368167877197,6.860864880167541,6.74839208593664,6.860864880167541,9076800
2010-04-26,6.867114543914795,6.942096616394587,6.842120519754864,6.898357223090843,10142500
2010-04-27,6.623422622680664,6.804629437660754,6.598428599783565,6.804629437660754,27248500
2010-04-28,6.560935974121094,6.71714873540969,6.498450631243897,6.710900081941093,19735700
2010-04-29,6.5984272956848145,6.62342131364215,6.529693299373848,6.58592998875395,13022300
2010-04-30,6.61717414855957,6.654664885976065,6.535943422951128,6.617174148559569,15450600
2010-05-03,6.660913467407227,6.685907490710828,6.579682742694392,6.667162122209257,7652600
2010-05-04,6.30474853515625,6.623422781672234,6.261009143012516,6.623422781672234,24852400
2010-05-05,6.223516941070557,6.304747655073113,6.142286227068,6.2672563271086865,20044100
2010-05-06,6.104796409606934,6.304748599628157,5.936086302348127,6.2235178734559025,23946100
2010-05-07,6.179778575897217,6.254760648308246,6.042311145191392,6.1860266350030635,26579400
2010-05-10,6.435966968536377,6.467209645238419,6.304748203111396,6.3734816151322935,18143800
2010-05-11,6.354737758636475,6.448465215126599,6.304749702387791,6.310998358395035,18171300
2010-05-12,6.39222526550293,6.435965239496722,6.36098319309865,6.417219876873287,13240200
2010-05-13,6.404724597930908,6.467209954321311,6.360985206000339,6.4109732527508525,21054500
2010-05-14,6.167280197143555,6.392226375395541,6.06730411792045,6.3297416238333195,28096300
2010-05-17,6.229766368865967,6.261009046732992,6.036062242814024,6.20477234575325,12911500
2010-05-18,6.079801082611084,6.292250557744017,6.029813040921507,6.248511170241753,15891600
2010-05-19,6.1360392570495605,6.192275966477445,6.036063149579812,6.092299859007697,17018300
2010-05-20,6.017317295074463,6.098548024845062,5.967329245354795,6.048559975125395,21177100
2010-05-21,6.117292404174805,6.167280445801822,5.898594275128255,5.936085604300749,15401200
2010-05-24,5.998570919036865,6.129789676512812,5.998570919036866,6.067304326893996,11426900
2010-05-25,5.979825496673584,5.979825496673584,5.811115990912998,5.9360861055327865,24248400
2010-05-26,5.911090850830078,6.0922976282442445,5.911090850830078,6.0485582462180485,19653400
2010-05-27,6.179778575897217,6.192275290013451,5.99857175192776,5.99857175192776,13802100
2010-05-28,6.092299461364746,6.2360149574960815,6.079802150794421,6.2360149574960815,13449800
2010-06-01,6.154781818389893,6.2360119138320655,6.054805170337458,6.079799183374497,21414800
2010-06-02,6.2985005378723145,6.2985005378723145,6.123542355127136,6.217269804050192,13858300
2010-06-03,6.1922736167907715,6.335989663673274,6.154782888667947,6.323492357029414,26076500
2010-06-04,6.011066913604736,6.167279673093126,5.986072895922769,6.086048966650637,22816300
2010-06-07,5.8923468589782715,6.123541725674062,5.867352835441011,6.123541725674062,11634200
2010-06-08,5.94233512878418,5.95483184306895,5.817365006413731,5.92983781859486,14852800
2010-06-09,5.973576068878174,6.123540172053933,5.9548301090529225,5.9923214327990495,16636100
2010-06-10,6.117292404174805,6.173529099981315,6.061055708368294,6.086049729181803,14853400
2010-06-11,6.123541355133057,6.186026112242936,6.061056002118688,6.104795987590542,11804600
2010-06-14,6.154781818389893,6.254757870538053,6.123539153117524,6.129787805352853,11076100
2010-06-15,6.4172234535217285,6.44221748291821,6.192276593048732,6.217270622445213,15912000
2010-06-16,6.442215442657471,6.492203485619134,6.317244739348836,6.342238760829668,10921300
2010-06-17,6.429720401763916,6.47345980580639,6.360986967425074,6.460963088610549,8265000
2010-06-18,6.373482704162598,6.467210750283937,6.360985988889177,6.3984767306140355,8883200
2010-06-21,6.473458290100098,6.548440363432777,6.429718896298838,6.460961575830258,15083600
2010-06-22,6.30474853515625,6.510949377983175,6.292251225455455,6.4609613309890435,11366800
2010-06-23,6.3422393798828125,6.392227427723708,6.261009249069759,6.335991320831102,9204200
2010-06-24,6.211021423339844,6.32349484374731,6.179779336252983,6.32349484374731,16327900
2010-06-25,6.261008262634277,6.310996302599448,6.2172682807364215,6.261008262634277,7108000
2010-06-28,6.273505687713623,6.33599104272433,6.204772273925454,6.279754342395596,7603500
2010-06-29,6.129790782928467,6.204772858462493,6.061056766760519,6.204772858462493,15553400
2010-06-30,6.098546981811523,6.242262451199795,6.0735529612264125,6.148535022981744,15959300
2010-07-01,6.117292404174805,6.1485350791678055,5.998570954286753,6.10479569172028,13232900
2010-07-02,6.179778575897217,6.236014683277083,6.092299193465412,6.142287241739432,12921200
2010-07-06,6.454625606536865,6.55301903780949,6.369351007501175,6.369351007501175,19171800
2010-07-07,6.55957555770874,6.592373560611258,6.441502997487623,6.461182174571058,12954000
2010-07-08,6.618613243103027,6.644851525882058,6.507100384899646,6.559576950457707,13385700
2010-07-09,6.657970905303955,6.6776500881938015,6.566137220764903,6.618613790664377,5183700
2010-07-12,6.605494499206543,6.671090525992556,6.605494499206543,6.625173682584391,8052800
2010-07-13,6.651411533355713,6.677649817240803,6.60549406737928,6.644851805991932,9159500
2010-07-14,6.657970905303955,6.71044747520343,6.598935233344589,6.71044747520343,15869300
2010-07-15,6.657970905303955,6.671090360563853,6.585815778084691,6.618613790664377,9778200
2010-07-16,6.507101058959961,6.657971044175269,6.493981603426419,6.618613928714785,16100800
2010-07-19,6.644852638244629,6.657971469045262,6.566137776730502,6.572697504915873,8440800
2010-07-20,6.7563652992248535,6.762925027200618,6.539899280585356,6.598935581227054,12519100
2010-07-21,6.625173091888428,6.7563645081934425,6.605493910265162,6.743245053777932,12529700
2010-07-22,6.808840751647949,6.821959579870976,6.677649341567736,6.677649341567736,13268600
2010-07-23,6.8613176345825195,6.887555917818073,6.756364501640304,6.808841068111411,9314200
2010-07-26,6.9334716796875,6.9334716796875,6.789161457101496,6.8678762945765675,7232800
2010-07-27,6.848196983337402,6.9531507235071315,6.8416378828523445,6.940031271397199,10941500
2010-07-28,6.8613176345825195,6.946592211490573,6.828519624145573,6.861317634582519,8376000
2010-07-29,6.677648544311523,6.894114501492121,6.6776485443115225,6.841637943725304,21033800
2010-07-30,6.625173091888428,6.684208760048171,6.559577070950912,6.651411375149431,18087100
2010-08-02,6.730127811431885,6.808842679770425,6.664531775031353,6.697329793231619,13442600
2010-08-03,6.710446834564209,6.769483126457501,6.6776494506857125,6.7235662885716065,12634000
2010-08-04,6.703887939453125,6.769483334798918,6.638291918537314,6.743245051546597,16752800
2010-08-05,6.6382927894592285,6.671090804220124,6.598935672202233,6.651412245591627,14172000
2010-08-06,6.5333380699157715,6.612052911050908,6.487421235646097,6.585814630672529,16262400
2010-08-09,6.526779651641846,6.592375678520688,6.513660821608122,6.592375678520688,10843000
2010-08-10,6.513660430908203,6.553017544218745,6.461183862780789,6.493981248682895,14168100
2010-08-11,6.382469654083252,6.480863708063945,6.369350822227923,6.46118514749587,18577100
2010-08-12,6.4087090492248535,6.461185631719267,6.336553279117378,6.343113008321732,17729600
2010-08-13,6.362791061401367,6.487423404033844,6.343112500932613,6.402148807909033,14238000
2010-08-16,6.4087090492248535,6.467744735353412,6.316874717074525,6.329993549913025,7452100
2010-08-17,6.480862617492676,6.513660629967133,6.382468580069301,6.45462433262712,12328800
2010-08-18,6.4087090492248535,6.487423922966473,6.3759110287732925,6.48086419376212,11861300
2010-08-19,6.323432445526123,6.448064133123967,6.303753264139613,6.408707021490968,19439300
2010-08-20,6.349670886993408,6.408707181486781,6.3299917051156,6.349670886993408,9000500
2010-08-23,6.35623025894165,6.428386011087823,6.349671156940223,6.35623025894165,9888100
2010-08-24,6.257834434509277,6.343108983344863,6.205357885313504,6.3037512586631275,17847400
2010-08-25,6.211920738220215,6.257837585494399,6.1135266897567995,6.211920738220215,12023400
2010-08-26,6.185680389404297,6.231597221379456,6.166001210926442,6.205358942312234,12119600
2010-08-27,6.329991817474365,6.343111272292444,6.159443283829602,6.251276965276005,9931700
2010-08-30,6.179122447967529,6.356230726433171,6.159443889375813,6.303754153141862,12539800
2010-08-31,6.166000843048096,6.211918297853628,6.113524288044529,6.166000843048096,16359400
2010-09-01,6.284077167510986,6.3234349201161155,6.179123994657649,6.211922017566881,14118900
2010-09-02,6.211920738220215,6.310314161113504,6.192241553185456,6.277516144959032,20201800
2010-09-03,6.4087090492248535,6.4087090492248535,6.290636425827319,6.290636425827319,11390200
2010-09-07,6.231598854064941,6.382468841837085,6.21847939830906,6.382468841837085,18467000
2010-09-08,6.244718551635742,6.2578373823295435,6.192241352150218,6.2578373823295435,11263500
2010-09-09,6.238158226013184,6.316873079347003,6.211919941568577,6.290634794902396,8783500
2010-09-10,6.218478679656982,6.264396143925933,6.192240396747586,6.231598133896686,9389500
2010-09-13,6.467743396759033,6.493981682575841,6.395588267155329,6.4087077228487725,18223400
2010-09-14,6.513660430908203,6.533338987563474,6.4152663964917735,6.428385851308645,8323500
2010-09-15,6.480862617492676,6.52021973200598,6.421826320152662,6.441504877409314,6151600
2010-09-16,6.5333380699157715,6.553016623807069,6.43494467488934,6.461182955267718,12894300
2010-09-17,6.500539779663086,6.592374069768924,6.487420952830779,6.5464566119310446,7967400
2010-09-20,6.605494499206543,6.605494499206543,6.520219914612755,6.526779642405371,12612700
2010-09-21,6.493980407714844,6.625172436614098,6.480861580166891,6.625172436614098,14590000
2010-09-22,6.428386211395264,6.507101067995605,6.408707653637697,6.500541340219725,33047200
2010-09-23,6.336552619934082,6.39558892549138,6.284076042898739,6.329992891412129,29309800
2010-09-24,6.5464582443237305,6.566137427834178,6.375909699557058,6.434945998948247,29744500
2010-09-27,6.487420558929443,6.5464562144451985,6.48086083312662,6.539897114212259,12822100
2010-09-28,6.618613243103027,6.625172970190287,6.4611835464288445,6.487421829207875,12307000
2010-09-29,6.743247032165527,6.795723614083531,6.612055577370517,6.6251750356351184,20805700
2010-09-30,6.651411533355713,6.808841236666254,6.638292078628151,6.717006930283421,11830400
2010-10-01,6.723565578460693,6.7366850310824775,6.638291013128898,6.697327298787059,11123000
2010-10-04,6.697327136993408,6.782601700265146,6.638290852761442,6.736684868338024,13630400
2010-10-05,6.828518390655518,6.835078116671975,6.703886724192359,6.717005550655369,13253400
2010-10-06,6.7563652992248535,6.8285204302479885,6.730127012891887,6.795722415939258,10742000
2010-10-07,6.743247032165527,6.789164510521432,6.690770450247523,6.756366490430128,7504600
2010-10-08,6.795724391937256,6.80884385170354,6.690771216088074,6.75636726377895,6281600
2010-10-11,6.782602787017822,6.808841070261662,6.736685947733607,6.776043059814358,5766600
2010-10-12,6.736686706542969,6.776043823056841,6.657971222375048,6.743245808915223,7488800
2010-10-13,6.841638565063477,6.867876846329771,6.762923721264593,6.769482822403688,11061700
2010-10-14,6.802281856536865,6.8809967122102735,6.789163026709662,6.8416395971586015,12535900
2010-10-15,6.782602787017822,6.874436465586253,6.730126220530143,6.867877363952807,12457200
2010-10-18,6.7563652992248535,6.776043857582056,6.703888726558921,6.736686740867651,12978800
2010-10-19,6.690769672393799,6.7629254333200395,6.644852824946284,6.69732940076348,12066600
2010-10-20,6.7760443687438965,6.808842385526799,6.703889232277622,6.749806080431602,8634100
2010-10-21,6.828518390655518,6.8744352216309075,6.762923007200662,6.815399564192509,25208900
2010-10-22,6.953152656555176,6.953152656555175,6.821960601262749,6.848198887207218,10628800
2010-10-25,7.0056304931640625,7.038427887337971,6.959713015294241,7.012189596656728,15294700
2010-10-26,6.966270446777344,7.012187283932914,6.933472437850513,6.95971071987798,5179200
2010-10-27,6.9859514236450195,7.012189714768213,6.940034570571981,6.966272861695175,11037100
2010-10-28,7.058106899261475,7.136821769350576,7.025308880331804,7.1302620404506065,14111000
2010-10-29,7.156499862670898,7.176178422514272,7.018748692627008,7.044986980941552,13152000
2010-11-01,7.143381118774414,7.215536256130466,7.1171428301385635,7.156499950307266,6265100
2010-11-02,7.110583782196045,7.176179197279242,7.071226032689961,7.176179197279242,9680200
2010-11-03,7.169615268707275,7.182734092667209,7.104019272198255,7.156495819177557,8804800
2010-11-04,7.3860859870910645,7.386085987091064,7.195858224128372,7.215536785656873,13522900
2010-11-05,7.333607196807861,7.37296430800901,7.281130631492993,7.37296430800901,10642900
2010-11-08,7.215535640716553,7.307369955894543,7.208975912724534,7.307369955894543,8276300
2010-11-09,7.307370185852051,7.4057636065483345,7.2811318986283675,7.34016757570407,16399400
2010-11-10,7.379525184631348,7.379525184631348,7.294250596318307,7.353286897886574,11618500
2010-11-11,7.254893779754639,7.313929458200266,7.215536035220761,7.281132067587182,10698900
2010-11-12,7.248333930969238,7.27457221836582,7.176178171451054,7.208976187089309,8284200
2010-11-15,7.254893779754639,7.333608643252268,7.254893779754639,7.307370355419725,6752600
2010-11-16,7.123700141906738,7.2548921776686575,7.097461859868352,7.228653895630272,8229300
2010-11-17,7.143381118774414,7.189297967494616,7.110583101587064,7.1499402217557675,10309200
2010-11-18,7.2417731285095215,7.281130866551268,7.202415390467775,7.202415390467775,8092800
2010-11-19,7.26801061630249,7.26801061630249,7.182736047856365,7.222093781589175,3746400
2010-11-22,7.300811290740967,7.313930123064727,7.1892984009231755,7.2286561490348245,7839900
2010-11-23,7.044986724853516,7.215535905483591,7.031867893958187,7.20897617725087,11475400
2010-11-24,7.215535640716553,7.2220953687085725,7.104022767132599,7.1368207815226015,10324000
2010-11-26,7.215535640716553,7.228655096700591,7.143380509514621,7.156499339928566,4490900
2010-11-29,7.090903282165527,7.2089752472723205,7.0253072594406145,7.176177235909864,17495900
2010-11-30,7.051545143127441,7.084343152628081,7.025306860640931,7.044985416113314,16522500
2010-12-01,7.287690162658691,7.300809617545927,7.149939014192918,7.189296753284585,22671000
2010-12-02,7.5697526931762695,7.595990979135092,7.353286677623462,7.359846405505688,27885800
2010-12-03,7.851813316345215,7.87149187086278,7.57631105081942,7.609109058728675,22780100
2010-12-06,7.7993364334106445,7.864931820963594,7.75997870042292,7.851812993680982,7499700
2010-12-07,7.759980201721191,7.8714930702621775,7.759980201721191,7.858373614871443,9644900
2010-12-08,7.812455654144287,7.838693935600869,7.773098544744403,7.792777099444345,10947000
2010-12-09,7.891170978546143,8.03548184812098,7.891170978546143,7.930528715910194,14510700
2010-12-10,7.923972129821777,7.956770153031306,7.871495542914634,7.923972129821777,10002400
2010-12-13,7.805895805358887,7.989564398253659,7.805895805358887,7.930528109506765,11830200
2010-12-14,7.812455654144287,7.878051670570728,7.773098544744403,7.858372490300812,12702300
2010-12-15,7.95020866394043,7.983006679891949,7.851815241655992,7.878053529303184,11263900
2010-12-16,8.08139705657959,8.08139705657959,8.002682223302893,8.002682223302893,11049900
2010-12-17,8.324103355407715,8.35034163970141,8.166673649645546,8.192911933939241,21359100
2010-12-20,8.087961196899414,8.212593553457149,8.061722904819401,8.173235802552014,9499500
2010-12-21,8.127318382263184,8.18635406615753,8.081400905140667,8.1535566725174,10978600
2010-12-22,8.068281173706055,8.166674594802302,8.042042886375715,8.107638291916507,7865300
2010-12-23,8.022361755371094,8.081398043933916,8.00268320104014,8.068279216236602,5750600
2010-12-27,8.07483959197998,8.10107787505378,8.022362400262365,8.08139869357092,3890700
2010-12-28,8.028922080993652,8.087958373960813,8.002683798071583,8.048601262362713,5232200
2010-12-29,8.07483959197998,8.153554441201385,8.00924357151047,8.042041581745226,9312400
2010-12-30,8.133874893188477,8.146994346919193,8.08795805627094,8.101077510001657,4270200
2010-12-31,8.2257080078125,8.2257080078125,8.127314621284055,8.153552899396301,4216200
2011-01-03,8.258503913879395,8.324099279711406,8.22570591817852,8.238825366686763,7040600
2011-01-04,8.284745216369629,8.284745216369629,8.16011291222248,8.265066661977436,9709800
2011-01-05,8.107635498046875,8.232267789095621,8.028920663180777,8.199469784842272,9777300
2011-01-06,8.44217586517334,8.474973876613072,8.166673569991643,8.199471581431375,23936600
2011-01-07,8.57336711883545,8.593046300659068,8.448735428469321,8.468413984722915,20593300
2011-01-10,8.671761512756348,8.704559524926323,8.566808374268474,8.599605760868396,16293600
2011-01-11,8.80295467376709,8.868550711057168,8.730799533204143,8.842311795684997,18268900
2011-01-12,8.861989974975586,8.894787989892858,8.776715386418717,8.875108805600433,11785800
2011-01-13,8.770155906677246,8.89478824177824,8.704560500555251,8.868549954215418,12088500
2011-01-14,8.973502159118652,8.980061261140774,8.757036153137287,8.802952995142409,15034100
2011-01-18,8.888227462768555,9.065335726488124,8.86854890581528,8.973502043659476,14698500
2011-01-19,8.87510871887207,9.085015636949326,8.87510871887207,9.032539063822536,20552600
2011-01-20,8.697999954223633,8.81607192436658,8.665201941462234,8.77015508184266,24561200
2011-01-21,8.704559326171875,8.783274178240456,8.678320416578979,8.730797610194736,23532600
2011-01-24,8.822632789611816,8.848871078090054,8.645524498776249,8.743917924177104,12170300
2011-01-25,8.671761512756348,8.776714651244223,8.671761512756348,8.704559524926323,16607200
2011-01-26,8.684880256652832,8.7439165528627,8.665201699772892,8.7439165528627,19606400
2011-01-27,8.730796813964844,8.888226503744756,8.658641070304899,8.737355915194856,23444900
2011-01-28,8.599607467651367,8.848871533817082,8.586488635521684,8.848871533817082,22928500
2011-01-31,8.57336711883545,8.632403413166255,8.547128835307316,8.606165129638123,17718200
2011-02-01,8.665201187133789,8.730797206946281,8.645522631418045,8.697999197040035,17957000
2011-02-02,8.75047492980957,8.81607031780882,8.658640635926684,8.684878916240374,12598000
2011-02-03,8.763598442077637,8.802956196373245,8.698003019012,8.789836736417948,7536700
2011-02-04,8.934144020080566,8.940703747379743,8.737356580095438,8.78327404561965,13293400
2011-02-07,8.960381507873535,9.012858070466091,8.907904945280979,8.94070295329382,15960600
2011-02-08,8.80295467376709,8.92102729066116,8.763596926279009,8.868550711057168,11827600
2011-02-09,8.58648681640625,8.802952818032455,8.58648681640625,8.697999680949453,13696400
2011-02-10,8.422496795654297,8.501211642974338,8.356900776769265,8.474973360534324,26351400
2011-02-11,8.488093376159668,8.514331662269509,8.291306543120902,8.370021401450426,11393100
2011-02-14,8.45529842376709,8.501215281295956,8.442178964147262,8.501215281295956,8005900
2011-02-15,8.409379005432129,8.442177021363683,8.356902430169692,8.370021886770362,7291100
2011-02-16,8.45529842376709,8.501215281295956,8.409380940667956,8.442178964147262,14544900
2011-02-17,8.57336711883545,8.57336711883545,8.409377690392109,8.448735428469321,16609200
2011-02-18,8.402819633483887,8.586487641017875,8.38970017730355,8.57336818483754,15167000
2011-02-22,8.140435218811035,8.356901216729796,8.127316389685369,8.356901216729796,15166500
2011-02-23,8.055160522460938,8.258507688286858,8.015803410088193,8.245388233782597,16723100
2011-02-24,7.95020866394043,8.114198118127906,7.878053529303184,8.114198118127906,29988100
2011-02-25,8.061721801757812,8.101079547277742,7.963328376313201,8.035483513267906,15380300
2011-02-28,8.061721801757812,8.127317835767649,8.002685496262988,8.127317835767649,18334700
2011-03-01,7.989564895629883,8.238828893873164,7.983005168567427,8.225709439748252,15990200
2011-03-02,8.009245872497559,8.074841911812243,7.95020956222838,7.956769291273888,12591100
2011-03-03,8.04204273223877,8.10107903399305,7.983006430484488,8.094519305893662,15442000
2011-03-04,8.140435218811035,8.199471513801612,8.087958651168307,8.12075666233752,20278800
2011-03-07,8.002685546875,8.153556175823729,7.917410952350962,8.140436718710733,15430100
2011-03-08,8.101076126098633,8.179790958326157,8.09451640035387,8.101076126098633,19209600
2011-03-09,8.212592124938965,8.284747259215605,8.042042943299501,8.114198077576143,25862200
2011-03-10,7.943647861480713,8.035482168612932,7.904290748116932,8.022362713778314,17514200
2011-03-11,8.009245872497559,8.0420438921549,7.89773298100471,7.904292710050218,13547700
2011-03-14,7.976444721221924,8.002683001532393,7.884611052920256,7.891170153820413,8602600
2011-03-15,7.812455654144287,7.819015380900927,7.615668230434941,7.707502528317963,14192300
2011-03-16,7.497596263885498,7.812455640827789,7.432000247570867,7.746860250083132,39189200
2011-03-17,7.615667819976807,7.694382660104092,7.576310712698134,7.576310712698134,13507100
2011-03-18,7.707503795623779,7.7534206393301766,7.595990924705318,7.740301809229811,13015000
2011-03-21,7.832136154174805,7.90429191527979,7.7927790349994766,7.799338763385408,15205300
2011-03-22,7.753419876098633,7.8321347256625256,7.740301047289659,7.825575624043046,10850100
2011-03-23,7.897729873657227,7.9108493265864155,7.687823631349775,7.792776752503501,17840300
2011-03-24,8.055160522460938,8.074839704217332,7.891171094577784,7.956767115959054,16177100
2011-03-25,8.028922080993652,8.087958373960813,7.996124070948563,8.081398646837794,10185100
2011-03-28,7.983006000518799,8.107637699843968,7.93708915743638,8.042042299093378,7657800
2011-03-29,7.910850524902344,7.930529081707039,7.8780525131811565,7.917409626790548,25880800
2011-03-30,7.943647861480713,7.969886145579913,7.884612191435042,7.956767316315332,13372800
2011-03-31,7.989564895629883,8.094518026349158,7.930528603207789,8.074839470731794,13090900
2011-04-01,8.009245872497559,8.055162724675721,7.976447852840216,8.0420438921549,10752900
2011-04-04,7.989564895629883,8.04204146098952,7.9698857144425155,8.015803178309701,9660700
2011-04-05,8.173232078552246,8.206030085100943,8.06827895805237,8.074838684476097,20534300
2011-04-06,8.376578330993652,8.41593543422528,8.317542050576332,8.330660876463583,12934700
2011-04-07,8.343782424926758,8.40281872018141,8.297864958856453,8.330662970172375,8459300
2011-04-08,8.29786491394043,8.42905695849398,8.284746084827093,8.350341481533837,7510900
